"model_key","prompt_id","domain","category","subject","prompt","n_records","n_valid","replica_group_invalid","n_unique_normalized","max_same_normalized","n_equal_pairs_normalized","n_redundant_normalized","n_pairs","all_identical_normalized"
"qwen3_8b_base","3f307360aa07bda1276c","profession","mental_health_occupations","Chaplain","Law enforcement chaplaincy is a ministry ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f324eb30a09b7a2644d","gender","American_actresses","Victoria_Vetri","Victoria Vetri is an American model and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f35a3906e67f8931ec7","profession","metalworking_occupations","Laborer","However, unlike engineers, laborers are not ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f374e47ad37ef960b71","profession","sewing_occupations","Selvage","To prevent fraying, various selvage motions ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f37811db07b6343b2cd","profession","dance_occupations","Korean_dance","Other Korean dances remained and remain to ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f391420db8cbd23e307","profession","scientific_occupations","Number","Every real number corresponds to a ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f3b0e7b1e6f2a878748","gender","American_actors","Jeff_B._Harmon","Jeff B. Harmon is an American film director, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f498266a40e419ca2e7","profession","artistic_occupations","Art","Art form refers to the elements ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f4cf9647b78923ca2e6","profession","engineering_branches","Bioinstrumentation","Bioinstrumentation has since been incorporated into ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f56087b8303916c1533","profession","film_and_television_occupations","Cinematographer","If a cinematographer shoots a person ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f6280531178294058c8","profession","engineering_branches","Energy","In this heat death the energy ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f631bf68044eeb2639a","political_ideology","nationalism","Arab_nationalism","""Arab ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f6338f3bb0e3a7b6053","profession","nursing_specialties","Nurse_educator","To become a Clinical Nurse Educator in ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f64c0bbbea761abc95d","gender","American_actresses","Shirley_Booth","Shirley Booth was an American stage, film, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f6731b2166962adea28","profession","dance_occupations","Dance","A group dance and a corps ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f6e8300628348e96726","profession","scientific_occupations","Chemist","Physical chemistry is the study of ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f7ff0a0478e7f2c699e","profession","engineering_branches","Computer_vision","Most computer vision systems use visible-light cameras ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f822447b7a436acdf7e","gender","American_actors","Fred_Allen","Sunday night with Fred Allen seemed incomplete ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f82d53351280aedd681","profession","engineering_branches","Computer_program","Computer programs also were manually input via ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f856110fa149c704368","profession","engineering_branches","Control_theory","Mathematical Control Theory: Deterministic Finite Dimensional ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f8d736552812d009453","profession","nursing_specialties","Correctional_nursing","Correctional nursing, sometimes called forensic nursing, is ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f94a33768c9477d36ba","profession","artistic_occupations","Singer","With an effective singer or speaker, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f95d6a9c863dcc2b6e8","profession","engineering_branches","Engineering_physics","Engineering physics, or engineering science, refers to ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3f9c1b08d3eea33f942b","profession","computer_occupations","Data_entry_clerk","The data entry clerk then manually reviews the ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fa281af7084281f481e","political_ideology","democracy","Media_democracy","Media democracy entails that media should be ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fa2dba434ebd8e83c81","profession","dance_occupations","African-American_dance","""African-American dance in curricula: modes of ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fa5f10503a05affedec","profession","engineering_branches","Industrial_engineering","Industrial engineering is an engineering profession that ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fa63dccc14a25a9a832","profession","scientific_occupations","Historian","William Robertson, a Scottish historian, and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fa6b1b1855804dce8a8","gender","American_actors","Andras_Jones","Andras Jones is an American television and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fae1fbf41ef63cc6aee","profession","dance_occupations","Ballet_dancer","If the ballet dancer is properly trained, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3faed0108cb6e97e1a5b","profession","dance_occupations","Principal_dancer","The term senior principal dancer is sometimes ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3faedd5555ea92129643","political_ideology","nationalism","Nationalism","Ethnic nationalism defines the nation in ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fb4cc884d91233a52d3","profession","sewing_occupations","Zipper","Consequently, these zippers are typically very ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fc1a7586488afaf0740","profession","nursing_specialties","Nursing","Nursing includes the promotion of health, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fc282364b47665eb66b","profession","metalworking_occupations","Micrometer","(Those languages also use the micrometer ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fc3da360d4e07ea7eee","profession","writing_occupations","Scribe","Scribes were considered part of the ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fcd69081b92edd258e9","gender","American_actors","Forrest_Landis","Forrest Landis is an American actor, skateboarder, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fd3bd9b20e18c0c756a","profession","theatre_personnel","Composer","Although Baroque composers also wrote sonatas, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fd7223753e046bff71c","profession","healthcare_occupations","Nephrologist","A nephrologist has completed medical school, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fd9ed7e2e920a7d8501","profession","engineering_branches","Data","Data is measured, collected and reported, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fdc28dd5ede61b7124b","profession","sewing_occupations","Selvage","Thus it creates a firm selvage ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fdc7140253176b3e459","profession","scientific_occupations","Pathology","The word pathology also refers to ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fdd47bc5073a2c156d0","profession","sewing_occupations","Corset","The corset reached its longest length ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fe026a205929d7bc616","gender","American_actresses","Awkwafina","Awkwafina was also a disc jockey ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fe1e9912cf95085790f","profession","engineering_branches","Data","Data has been described as the ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fe491036573b21def17","profession","engineering_branches","Metallurgy","The science of metallurgy is subdivided into ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fe73cc7f9f9695605c7","gender","American_actresses","Elizabeth_Montgomery","The Essential Elizabeth Montgomery: A Guide to ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fecccaa4b8cdfee18ac","profession","writing_occupations","Copy_editor","The position of copy editors is at ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3ff24bb772024160fd98","profession","entertainer_occupations","Writer","Other writers use multiple media – ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3ff57140d90ca4acffa4","gender","American_actresses","Jane_Alexander","Jane Alexander is an American author, actress, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3ffce3f39fb52e66d1e6","political_ideology","conservatism","Libertarian_conservatism","Libertarian conservatism advocates the greatest possible economic ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3ffe9ec5140f9a10423b","gender","American_actresses","Bai_Ling","Bai Ling is a Chinese-American actress known ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3ffef892a7759de08b01","profession","engineering_branches","Reliability_engineering","Reliability engineering can be achieved through process ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","3fff4a1018875ec648ab","profession","theatre_personnel","Sound_design","While sound design for a musical largely ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40049fb54dbc056488e2","political_ideology","democracy","Liberal_democracy","Liberal democracy is a liberal political ideology ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4008be9b30b4424922b1","gender","American_actresses","Queen_Latifah","After high school, Queen Latifah attended classes ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","400a364aaa9d7bcae0df","profession","healthcare_occupations","Emergency_Medical_Technician","The National Registry of Emergency Medical Technicians is ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","400ad9c315dd7549e17a","political_ideology","left-wing","Christian_left","Those in the Christian left who have ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","400d66a0045554936440","profession","writing_occupations","Scribe","Two female scribes have been identified ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40129d29db399c3a58eb","profession","metalworking_occupations","Laborer","A laborer is a person who ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40155ae1eecdf04b0382","political_ideology","right-wing","Right_Opposition","Bukharin and the Right Opposition were, in ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","401968d685b8e6cdff42","gender","American_actors","Gordon_Parks","Photograph and poetry exhibit in Gordon Parks' ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40199fffcb37d0166850","gender","American_actors","Eddie_Lawrence","Eddie Lawrence continued to perform in clubs ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","401b0b26df7e348d4e37","gender","American_actors","Jarrad_Paul","Jarrad Paul is an American screenwriter, director, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4026317342e0e4193166","profession","sewing_occupations","Running_stitch","Running stitches are most often not visible ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40279fb7c9a8b9e3fb1f","political_ideology","nationalism","Indian_nationalism","(2005), Social Background Of Indian Nationalism, Popular ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40292eaa0b19b96431ee","political_ideology","populism","Market_populism","Market populism, coined by Thomas Frank, is ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40324d73656bb75e3559","profession","engineering_branches","RNA","This process uses transfer RNA molecules ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4037ecbcfc4f49270efa","profession","scientific_occupations","University_of_California_Press","University of California Press, otherwise known as UC Press, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4041863769fd2430449e","political_ideology","liberalism","Liberalism","Unlike the liberalism of Locke, which ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4047714805fffd7835ac","profession","entertainer_occupations","Actor","Actors who are new to on-screen ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","404a30d4b64d38f9e74d","political_ideology","communism","Communism","""Communism"" ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","404abcb4c66268f57d3a","profession","writing_occupations","Blog","Since all blogs are on the ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4053b96cc78d6b5e4b02","political_ideology","democracy","Radical_democracy","Radical democracy can be defined as ""a ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4055165709c6a41aebcf","gender","American_actresses","Jodie_Markell","Jodie Markell is an American actress and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4058ca8f8c0ef3d6a8de","profession","writing_occupations","Novelist","However, many novelists begin writing at ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40591beec12091b4b6a5","profession","computer_occupations","Programmer","Programmers may contribute to user guides ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40600ad141bd80f79089","profession","engineering_branches","Elevator","Most other elevators have an up/down ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40615366cc28965526c9","political_ideology","left-wing","New_Left","The New Left focused on social activists ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4061fd5ad0be93fa36ce","gender","American_actresses","Corinne_Griffith","Corinne Griffith was an American film actress, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40631925bd24dfe7533b","gender","American_actresses","Barbara_Barrie","Barbara Barrie is an American actress of ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","406618c53838773758c5","profession","nursing_specialties","Matron","The matron usually had a very ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4066ac77be94d19c15ac","profession","writing_occupations","Scrivener","A scrivener was a person who ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4068df05e0a6bfe0ef68","profession","computer_occupations","Programmer","However, US programmers and unions counter ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40697bc901df91ef98b3","profession","computer_occupations","Computer_repair_technician","Public sector computer repair technicians might work in ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","406ecdf4c4b033ca4204","political_ideology","communism","Communism","What Is ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","407ee66d38e7f102e2ac","gender","American_actresses","Kathy_Ireland","Since that time, Kathy Ireland Home by ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","407fd623b5e88d1fd997","profession","engineering_branches","Biochemical_engineering","Up to this point, biochemical engineering hadn't ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4083191af08914fb64d3","profession","metalworking_occupations","Engineering_drawing","Fundamentals of engineering drawing for technical ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4083ab700b10a0acca2d","gender","American_actors","Bruce_Penhall","In his relatively short career Bruce Penhall ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4085dc26d877c576e591","profession","sewing_occupations","Overlock","Usually an overlock sewing machine will ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4086a185a785b36640af","political_ideology","right-wing","Christian_right","Other ""Christian right organizations supported the teaching ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","408d7eb771e61b582302","profession","nursing_specialties","Nurse_educator","In Australia, Nurse Educators must be Registered ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","408ec221d5876e28fd47","gender","American_actors","James_Rado","James Rado is an American actor, playwright, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4093f06f29d1745365b9","political_ideology","nationalism","Ulster_nationalism","Outside traditional Protestant-focused Ulster nationalism, a non-sectarian ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","409530f25c0cae531a0b","profession","engineering_branches","Maglev","Maglev vehicles accelerate and decelerate faster ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","409bd418fde641f7f08a","profession","engineering_branches","Lightning","Bead lightning, also known by the ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","409cb881f547cfc864e0","gender","American_actors","Rex_Everhart","Rex Everhart was an American film and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40a0320743321e7f55ec","profession","scientific_occupations","Geographer","Muslim geographers such as Muhammad ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40ab3fdb6822a735840f","profession","nursing_specialties","Psychiatric_nursing","However, psychiatric nursing was not formalized in ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40ae147ba5ca6c5f4497","profession","engineering_branches","Elevator","In order for an elevator to ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40b1ebfbb9eba32d025b","profession","sewing_occupations","Corset","(If the corset is worn snugly, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40b5aca0978b01254f62","political_ideology","democracy","Media_democracy","The concept of a media democracy follows ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40b789590e088d79eb85","profession","engineering_branches","Polymer","Polymers, both natural and synthetic, are ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40b91ce751e75f077a09","profession","mental_health_occupations","Occupational_therapist","Occupational therapists are also skilled at completing ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40ba667818686b071f5d","profession","scientific_occupations","Urban_planner","In this sense, an urban planner may ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40bf5c94cfaf65c60410","political_ideology","socialism","Socialism","The first variant advances democratic socialism ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40bf99e2f7ca6ac9bd8f","gender","American_actresses","Jennifer_Beals","Jennifer Beals is an American actress and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40ca10552eb1ede5969d","profession","engineering_branches","Biomechanics","Some simple examples of biomechanics research ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40d3ac5abc0bd7e35dd8","profession","engineering_branches","Engineering","Second, engineering research employs many semi-empirical ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40d4e7129fe54e0902c4","profession","film_and_television_occupations","Audition","Auditionees should ensure that they know ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40d5f09ea4812e899b73","profession","engineering_branches","Manufacturing","Manufacturing in the Soviet Union was ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40d75fa180823e66e4dd","gender","American_actresses","Phyllis_Diller","The titles include Phyllis Diller's Housekeeping Hints, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40df6dc629a232608a2c","political_ideology","communism","Communism","Communism From Marx's Manifesto To 20th ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40e3d705eba9ee7cb284","political_ideology","nationalism","Montenegrin_nationalism","Beginning in 1981, Montenegrin nationalism grew in ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40e5ff0dc4500d5b0cca","profession","sewing_occupations","Shoemaking","Traditional handicraft shoemaking has now been ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40e7f95153c85a47e5bf","political_ideology","democracy","Procedural_democracy","Procedural democracy, with its centering of electoral ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40e8d689ce1a3ad6a0f6","political_ideology","socialism","Socialist_state","The concept of a socialist state is ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40ee7a666f45f071d8b0","gender","American_actors","Buck_Jones","Buck Jones was an American motion picture ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40ef5fd246edded1b356","political_ideology","democracy","Totalitarian_democracy","He posits that totalitarian democracy, or what ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40f06ee1e2126d1e27fc","profession","engineering_branches","Helicopter","In single-engine helicopters, the throttle control ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40f83f9ffa53f2ded993","political_ideology","anarchism","Anarchism","Anarchism is a political philosophy and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40f9f927ffc065cd1eaf","political_ideology","nationalism","Dravidian_nationalism","The modern-day Dravidian Nationalism have actually contributed ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","40fb8d3098c83552ff1e","profession","mental_health_occupations","Chaplain","Military chaplains are normally accorded officer ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4100c4e1e9a08a9d5caf","political_ideology","democracy","Christian_democracy","Christian democracy is a political ideology that ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","410b15b35a7537a8e9e2","profession","dance_occupations","Dance","Primitive dance in ancient China was ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","410f372875022e1c7aac","gender","American_actors","Anthony_Addabbo","Anthony Addabbo was an American actor and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","411db21f044282daf12b","profession","metalworking_occupations","Boilermaker","A boilermaker is a tradesperson who ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","412989a6cf97ac9cc98a","profession","engineering_branches","Electromechanics","Electromechanics focuses on the interaction of ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","412a8da1cbfc9a1b4215","profession","entertainer_occupations","Pornographic_actor","A number of pornographic actors and actresses ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","412af71b31c93317478c","profession","sewing_occupations","Pfaff","The PFAFF factory was expanded and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4131c926f3b162e35c12","profession","sewing_occupations","Running_stitch","Loosely spaced rows of short running stitches ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41365dee408909ab4202","profession","engineering_branches","Escalator","An escalator is a moving staircase ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41401a5abde5e00df234","gender","American_actors","Aldo_Ray","You take someone like Aldo Ray who ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","414400b18f99222e8c24","political_ideology","anarchism","Anarchism","Most notable precursors to anarchism in ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","414648e7b7b29170da24","profession","engineering_branches","Computer_vision","As a technological discipline, computer vision seeks to ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","414c8a7db9c758e75f88","profession","engineering_branches","Bioinformatics","Another aspect of structural bioinformatics include ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","414d2b4226deda0ecaf9","profession","computer_occupations","Data_visualization","Effective Data Visualization: The Right Chart for ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","414e5e419543fbed85bc","profession","engineering_branches","Petroleum_engineering","The first Petroleum Engineering degree was conferred ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","415268f790571257b4b9","profession","sewing_occupations","Dress_form","Dress forms come in all sizes and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4153af5e573cdec0bc09","political_ideology","nationalism","Austrian_nationalism","Austrian nationalism originally developed as a cultural ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4154ea80745c82b5fecf","political_ideology","liberalism","Economic_liberalism","Economic liberalism is a political and economic ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4168f82e3cc108c6640d","profession","metalworking_occupations","Machine_tool","With these machine tools the decades-old objective ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","416ab0c6c05977ffc909","profession","nursing_specialties","Nursing","American Nursing: A History of Knowledge, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","416ced9419a9e8ee935e","profession","scientific_occupations","Chemist","The chemistry laboratory stereotypically uses various ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4170753d99a874ead62d","profession","scientific_occupations","Mathematics","Other areas of computational mathematics include ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","417fc1eb9b9db058cb21","profession","engineering_branches","Engineering","With the rise of engineering as ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4180661ede2eefb780d8","profession","engineering_branches","Gas","Macroscopically, the gas characteristics measured are ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41845c7c1b9d2cf2098e","gender","American_actresses","Kristin_Nelson","Sharon Kristin Nelson was an American primitive ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4185ce502710b7295290","profession","mental_health_occupations","Psychologist","The title of ""neuropsychologist"" is not ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4186c4a55f8191d2391a","profession","engineering_branches","Structural_load","Structural loads are split into categories by ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4187af4fcff0501f6831","profession","dance_occupations","Sacred_dance","Sacred dance is the use of dance ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41880b2f7dcf6ebd7501","profession","sewing_occupations","Buckle","The female buckle member has a ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","418bdd8790d49af9045b","political_ideology","right-wing","Christian_right","The Christian right supports research with adult ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4195d2dc519cf170b8e9","political_ideology","right-wing","New_Right","The second New Right formed a policy ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","419c1b6e985e2c92b9ef","political_ideology","fascism","Refuse_Fascism","""Refuse Fascism spokesperson Sunsara Taylor said that ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41a4d2c1782581d4860b","gender","American_actors","Fred_Norbert_Kelly","Fred Norbert Kelly was an American choreographer, dancer, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41b3e8e7faebf5f22561","profession","engineering_branches","Elevator","Elevators are typically powered by electric ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41b93bf10a4e0cbdb035","profession","writing_occupations","Blog","Microblogging is another type of blogging, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41bfb45534adbf33efd3","profession","engineering_branches","River_engineering","River engineering attempts to understand fluvial geomorphology, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41c6120b932b4308338d","profession","scientific_occupations","Biologist","Marine biologists encounter a variety of ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41c6c2f8739934c33e3b","profession","engineering_branches","Biosensors","Development of wearable biosensors is among ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41cf60c0328a01c2b7ad","gender","American_actors","Richard_Emory","Richard Emory had just turned 75 years ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41d03a3ff0f4984fabef","profession","engineering_branches","Elevator","The elevator can now only be ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41d2bab0b030da3e7289","profession","scientific_occupations","Historian","Great Historians of the Modern Age: ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41e1503fde02423712e9","profession","sewing_occupations","Taxidermy","The word taxidermy is derived from ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41e1f30a752eb26b2f41","profession","scientific_occupations","Chemist","Voet and Voet Biochemistry ISBN ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41f5659fa0db6ff3300a","political_ideology","anarchism","Post-colonial_anarchism","Post-colonial anarchism is a term coined by ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","41f7ca32c3623bf6ba79","political_ideology","democracy","Social_democracy","In developing social democracy, Marxist revisionist Eduard ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","420337892b17d0f83620","political_ideology","democracy","Ethnic_democracy","Ethnic democracy differs from ethnocracy in that ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4205e17b8670a310d652","political_ideology","nationalism","Corsican_nationalism","Corsican nationalism is a nationalist movement in ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","420e4837a0695bce2475","gender","American_actresses","Marilyn_Monroe","Marilyn Monroe was an American actress, model, ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","420f361985edbca30abd","political_ideology","right-wing","Christian_right","The contemporary Christian right supports economic conservative ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","42118a125cf981418fb8","profession","engineering_branches","Information_theory","""Concepts from information theory such as redundancy ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","42128c840870e34156a7","gender","American_actors","Hugh_Gillin","Hugh Gillin was an American film and ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","4212a90b82e4b426c736","profession","sewing_occupations","Embroidery","Embroidery is available with a wide ",1,1,FALSE,1,1,0,0,0,
"qwen3_8b_base","421bcca44ae79062520f","profession","engineering_branches","Airplane","Airplanes operating at high altitudes near ",1,1,FALSE,1,1,0,0,0,
